Id,ActualPrice,PredictedPrice
44452,1591,1768.06
34160,854,844.87
45719,1698,1800.9916666666668
18465,7513,7120.556666666666
39660,1087,1080.57
25467,14236,15263.19
32822,805,795.65
46845,1812,1828.92
2087,3112,3136.13
10618,4829,5148.92
36766,956,918.72
42087,1273,1295.2
28945,684,687.15
26239,15675,16283.63
26220,15618,16899.19
10043,418,389.32
29391,698,694.95
39834,1098,1156.46
31762,773,849.58
2901,3283,2856.41
17178,6858,7896.87
10996,4914,4182.83
24474,12738,12561.21
49259,2088,2520.08
44544,1605,1641.8283333333331
48413,1970,2376.67
23640,11666,11298.335
34348,862,974.55
50358,2246,2327.74
2224,3145,2982.08
452,2817,2901.77
26911,16921,14898.51
24416,12655,14137.14
52272,2492,2314.71
35172,891,889.705
30509,732,727.95
35286,473,491.97
25373,642,646.81
52900,2586,2742.14
45137,1654,1925.88
25166,13744,10336.08
25808,14812,15361.45
20122,8585,8424.05
37498,984,1080.21
46296,526,540.7
28123,663,666.15
31528,765,764.05
23743,11793,12244.43
45421,1668,1667.29
18017,7289,6139.46
26195,15562,13788.095
23955,12092,11992.06
16929,6759,6474.19
50347,2245,2111.83
31031,749,772.78
27091,17224,17617.12
52731,2558,2825.75
33407,828,663.25
11114,4936,4921.8
23846,11927,11713.735
17589,7080,6558.16
20996,9214,8890.62
30576,734,715.85
51934,2440,2448.76
25249,13869,12703.84
31208,756,753.91
44398,1583,1720.81
10170,4732,5500.57
2518,3201,3268.49
44655,522,508.13
33850,844,739.1
39922,1105,1281.16
3385,408,419.91
910,2878,2397.9
31854,776,757.4
29449,702,579.36
15568,6244,6365.77
27096,17235,15169.835
33679,837,924.92
25522,14334,13825.61
52213,2482,2325.09
29031,687,700.2613333333334
48560,1991,2014.87
19538,8170,8171.32
39685,1088,1093.07
19520,8154,8905.19
45726,1698,1802.21
29540,704,690.58
38559,1035,986.16
21838,9901,10438.15
39822,1097,1075.8733333333334
38612,488,496.18
31338,759,821.28
32897,810,797.43
30484,732,727.9
14747,5937,5892.145333333333
44323,521,538.88
30674,737,749.28
22466,10494,9267.58
43032,1374,1315.43
10941,4899,5341.92
52150,2471,2120.22
25651,14545,13477.33
53343,2656,2570.93
10913,4890,5168.27
48126,1939,1872.69
15411,6172,5837.43
3689,3447,3422.34
34687,873,884.25
49616,2139,2132.87
39020,1056,1031.22
42274,505,501.95
13761,5610,5881.13
5621,3876,3804.4
42486,1319,1386.86
36458,942,938.89
38770,1046,1017.66
21754,9821,10674.24
32026,778,1025.36
12382,598,617.48
30696,737,793.92
34747,876,918.88
47472,1859,1969.36
7564,4252,4458.03
33994,847,849.95
13138,5436,5148.79
8457,4413,4029.09
5899,3931,4822.966666666667
31651,767,806.26
34023,849,897.28
52261,2489,2760.57
38063,1013,1085.14
26252,15706,15214.01
39901,1103,1080.29
1312,2956,3184.55
1883,3074,3231.46
30211,723,722.53
2659,3235,2889.44
16149,6455,6520.06
26164,15488,14821.83
25552,14383,16710.33
11753,5078,4920.31
49950,540,548.86
41909,1261,1325.94
44282,1577,1583.12
64,552,631.5
38537,1033,1036.86
24448,12709,13784.52
11976,5141,5019.4
19670,8279,8729.95
12148,5174,6719.23
7161,4182,4459.87
27440,18067,17258.16
33264,826,960.88
33120,816,801.79
49459,2112,2131.97
8785,4469,4779.14
25520,14330,13986.23
12618,5292,3918.78
21014,9229,12053.91
21341,9483,9218.18
19370,622,705.84
35606,907,868.94
28901,684,673.73
29314,698,697.8
543,2829,2897.105
32304,455,544.19
36542,945,924.68
33542,829,843.8956666666668
22949,10995,13146.286666666665
49638,540,514.36
14292,5786,8527.28
48397,1967,1929.73
29392,698,681.1
25927,15083,16606.92
43284,507,579.24
22558,10608,11197.44
35926,919,853.65
16053,6412,6140.48
35146,890,834.87
30174,721,890.86
53117,2617,2596.84
28806,682,762.08
19291,8011,7937.87
7090,4165,4625.37
34104,853,925.5
46804,1806,2369.46
36289,477,475.7383333333333
50656,544,499.86
5603,3871,4273.24
32919,810,734.59
19804,8370,6396.79
5344,3812,3852.99
4182,3557,3568.76
15515,6215,6212.74
19196,7948,8459.39
25000,13530,14393.4955
35748,911,890.89
15799,6322,6708.81
53287,552,529.46
45748,1702,1770.28
11247,4967,5368.73
261,2791,3077.38
51394,2368,2264.98
13535,5546,5503.55
34152,854,817.7
32157,787,738.51
5617,3874,3994.93
15543,6230,4862.33
44780,1622,1734.86
26564,16256,13468.66
43801,1442,1488.73
43412,1412,1461.18
19721,8294,7834.24
52699,2553,2574.17
41474,1231,1255.848
9389,589,586.16
26725,645,617.74
51797,2415,2821.11
29315,698,683.33
19914,8462,8441.44
17853,7203,6822.77
46584,1786,1840.4
35929,919,866.31
24441,12696,13136.11
1992,3096,3746.17
15740,6296,6150.21
12346,5227,5914.22
21660,9759,9685.57
11441,5006,5490.55
20711,625,625.38
29377,698,667.47
38935,1053,1022.57
31251,758,757.06
46141,1746,1266.3
41792,1249,1282.4
49555,2129,2233.62
19046,622,756.6491666666667
1150,2923,2871.0
15528,6221,5372.21
19179,7932,11342.32
20591,8897,9976.83
7230,4194,3460.62
37763,999,997.21
7059,579,617.89
45459,1675,1610.8366666666668
4404,571,566.52
17538,7056,7837.56
34476,866,828.98
7776,4284,3705.6966666666663
23234,11238,15658.2
52600,2543,2770.79
27737,18784,16537.21
12359,5231,4823.77
4448,3618,3283.35
29862,710,697.73
17172,6857,7040.11
38875,1050,1044.13
2330,3170,3142.1
40379,1131,1029.97
11829,5096,5190.055
46437,1771,1797.6
9657,4642,4426.96
50050,2200,2623.0
15361,605,611.11
28781,681,831.0
794,2862,2887.67
6637,4089,3773.34
45879,1718,2034.27
15051,605,582.91
52577,2537,3045.48
35597,907,898.78
44938,1633,1714.38
33349,827,860.59
2305,3163,3174.98
25048,641,595.66
9827,4672,4665.69
47937,1915,1834.25
36537,945,897.86
40685,1156,1325.92
50449,2264,2288.12
31647,451,527.9
30223,723,752.48
42404,1308,1507.27
31628,450,440.31
31976,453,472.15
16670,6664,6478.79
30462,732,728.88
47076,1822,1750.3166666666666
33711,838,949.26
3928,3498,3563.89
5395,574,574.54
37988,1008,1045.67
51103,2337,2285.28
14918,6006,6436.35
34355,863,749.62
49393,2104,2296.16
1400,559,643.0
21872,9936,8806.79
2393,561,561.68
31956,452,450.7725
43416,1413,1398.6
18625,7600,7530.7
34300,858,738.12
27698,648,640.69
12988,5396,5206.92
3985,3512,3867.26
6255,4011,3888.23
29316,698,700.88
5152,3768,3976.12
32399,791,794.7
38632,489,530.1691666666667
44343,1580,1590.58
25592,14433,13403.13
47161,1833,1700.85
32593,802,848.06
26731,16506,16519.86
48783,2021,2176.61
28378,668,646.37
44659,522,518.53
49868,2175,2151.61
38832,1048,1040.17
34836,878,878.39
36362,939,954.23
32266,789,777.59
29002,686,689.41
45862,1715,1784.24
1108,2913,2796.76
29817,709,694.49
24286,12530,13483.25
1597,3011,2576.12
10369,4774,5482.87
33962,845,921.04
8316,4390,4417.22
9288,4568,4902.53
23328,11374,9845.65
27167,17422,14261.3
20388,625,586.91
43064,1377,1557.09
8343,4398,4327.95
41458,1229,1296.45
34223,855,830.13
25446,14199,14342.65
44673,1609,1835.24
19494,8129,7657.87
7187,4187,3822.54
15823,6332,5655.45
41867,1257,1224.35
8738,4462,3620.52
27809,650,665.89
25193,13786,17222.27
31236,756,738.85
34586,872,880.1424285714286
38698,1041,1008.38
5849,3920,3812.29
16163,6459,6570.64
7164,4183,4448.28
33762,840,855.05
23199,11206,10974.15
32263,789,726.29
30037,718,767.92
21385,626,657.78
13136,5435,5138.41
4431,3615,3763.84
21358,9504,9240.24
46891,1814,1747.86
10745,4851,4736.32
35208,891,781.31
7799,4290,5575.1625
18803,7695,9433.43
34224,855,813.19
8600,4441,4593.87
30398,730,720.2
26238,15673,13152.322
33078,814,811.9
1905,3080,3339.53
36911,961,1003.72
9875,4680,4832.08
18677,7637,7466.78
52079,2456,2501.88
14571,5882,6160.94
46378,1762,1584.83
37243,976,1165.06
19686,624,600.93
37033,966,1035.36
34059,851,825.94
1630,3016,3153.16
27501,18206,16285.265
48155,1941,1987.79
40477,1141,1189.12
11121,4937,4780.71
24664,13007,15666.12
51209,2352,2258.22
51435,2374,2525.15
46348,1759,1699.69
53549,2693,3009.96
48281,1956,1907.94
8313,4389,4539.53
15946,6377,6371.5
10204,4740,4637.91
29117,689,681.51
10995,4914,5430.02
33677,837,781.56
37244,976,1134.41
27927,658,892.48
30783,742,714.1488333333333
32054,780,844.89
25689,644,591.91
50081,2205,2363.38
52543,2532,2125.06
9384,589,591.12
3155,3334,3615.24
595,2838,2817.94
6810,4118,3874.72
33991,847,881.89
5189,3775,3951.89
8430,4406,4345.53
52046,2451,2992.28
27796,649,617.14
38628,489,524.5967619047619
10373,4776,5459.58
24846,13250,12523.14
5077,3751,3630.087
46577,1785,1498.9660000000001
52937,2592,2444.81
25438,14192,13265.62
29732,707,691.88
20817,9045,7465.48
13091,5420,6005.03
29395,698,673.76
39339,1072,910.9
26116,15393,15574.05
22116,10145,9563.01
45700,1698,1796.44
1416,2969,3573.58
30976,746,796.4
39238,1068,1039.79
23683,11738,10927.2
3140,3330,2794.2
36183,930,877.86
19676,8283,9327.83
47236,1841,1787.62
18801,7695,8017.87
33643,833,872.27
6968,4150,4481.06
9258,4561,4427.74
47038,1819,1724.33
44053,1550,1339.37
33017,814,838.06
28100,663,653.54
52458,2515,2748.96
33740,840,774.69
52387,2507,2552.77
16066,6416,6384.111999999999
11236,4965,4940.58
4449,3618,4475.5
84,554,608.18
51135,2340,2479.34
16337,6534,7159.41
35605,907,893.03
17844,7197,9212.565
26639,16412,14480.03
50760,2299,2434.17
24744,13095,13915.73
34695,873,985.387
47515,1867,1970.88
50123,2211,2404.17
20195,8637,8043.57
36836,957,949.99
44028,1546,1516.6
41316,1214,1247.84
23126,11152,10510.19
31033,749,800.41
46284,1755,1586.86
22890,10930,10635.37
11156,4946,3743.91
24578,12874,12643.39
43519,1424,1489.38
18254,7415,6160.11
43168,1389,1455.98
28167,665,623.24
26309,15808,16134.16
5101,3756,3982.43
32280,453,479.2
49402,2105,2088.77
17569,7074,6987.66
19644,8258,8338.02
47248,1842,1850.93
42491,1319,1280.45
663,2846,3745.6
22539,10577,12026.0775
9402,4586,4579.49
14269,5779,5705.23
40219,1123,1049.145
30419,730,746.52
20386,625,620.66
17053,612,667.25
53690,2716,2869.87
22210,10264,10965.05
16166,6460,6792.44
32426,792,831.32
45618,1692,1663.91
34072,851,804.79
26640,16420,14324.423333333334
6595,4080,3667.275
12520,5261,5231.93
32008,777,971.03
41863,1257,1256.78
32911,810,780.7
19294,8013,7648.05
29694,707,699.92
10259,4751,4440.14
36424,942,939.8
24048,633,633.74
21480,9576,9596.49
7637,4267,4419.7
8037,4334,4369.05
33150,816,825.78
14830,5974,6055.63
12008,5148,5478.94
37421,984,1036.77
48311,535,465.59
34898,880,934.0
24868,13287,15159.38
22932,10968,11143.45
50818,2308,2397.15
24866,13284,13999.65
10950,4900,5027.05
16065,6416,7019.23
12513,5260,5121.99
38850,1050,1031.3
47882,1912,2047.61
20094,8572,9128.06
11350,4990,4282.79
34263,465,475.61
28850,683,689.62
31360,760,778.23
28377,668,641.32
17855,7203,7383.55
11664,5055,6503.14
3992,3516,3426.02
20242,8674,9419.42
3151,3332,2699.49
28290,432,440.03
9009,4513,4382.8
35337,898,924.605
10702,4847,4676.5
29494,702,725.77
31698,770,719.92
45374,1666,1825.55
5087,3752,3829.8
3543,3412,3441.65
37012,965,910.41
28849,683,695.38
31276,449,455.13
17368,6969,5501.61
44567,1605,1871.48
48773,2020,2164.05
22056,10084,10036.05
32812,805,860.52
8321,4390,4147.08
843,2868,2734.96
46868,1813,1720.58
20786,9026,9252.91
14509,5861,5227.02
4017,3520,3406.86
39453,1077,1129.56
46616,1787,1684.36
24239,12443,15299.69
2234,3146,2702.69
16446,6566,5960.52
7568,4252,4182.44
45496,1680,1708.99
42397,1308,1246.88
46518,1781,1952.57
33959,465,457.76
8815,4476,4640.69
5347,3812,4539.39
13145,5438,5183.89
15784,6316,5961.12
30530,733,656.26
7123,4172,3801.42
51651,545,596.22
8019,4331,4516.78
50901,2318,2592.74
12706,599,625.5
18980,7812,8017.66
46073,1736,1658.01
39188,1063,1057.51
44967,1636,1602.53
24358,12621,10899.17
27593,18440,16758.36
20069,625,601.83
15061,6050,6284.15
34552,870,902.22
27769,648,642.15
53290,552,547.44
46731,1796,1832.05
34548,870,853.71
42106,1276,1364.66
3634,3431,3294.485
50605,2285,2271.01
3772,3459,4482.31
34510,868,904.04
43676,1436,1574.09
9584,4628,4398.28
37705,995,1080.63
53152,2623,2363.13
18315,7450,6994.99
44992,523,497.63
14982,6036,6005.54
23287,11312,11564.02
40990,1181,1126.8
33918,844,821.39
49288,2093,2002.88
9026,4516,4256.04
8755,4466,4720.98
46079,1737,1811.58
30436,730,793.69
41381,1221,1236.67
25975,15169,15133.45
26636,16407,14257.5825
32004,777,801.73
14654,5914,4873.32
3503,3401,3482.01
16538,6607,6005.85
43123,1385,1847.97
3597,3424,3179.35
1580,3007,2731.77
38853,1050,979.22
26006,15235,14136.68
12250,5204,4959.990166666667
30991,746,755.16
31196,756,725.16
13743,5602,5710.13
24057,635,632.63
15770,6306,6421.26
44109,1557,1520.01
30546,734,729.02
31310,758,766.06
38514,1033,1017.76
4463,3621,3514.25
32575,801,791.83
52671,2550,2004.26
9925,4691,4577.05
5500,3844,4209.39
43842,1446,1351.73
29574,705,741.41
42869,1358,1308.26
20926,9139,9283.75
33716,838,824.7
40157,1116,1035.1775
9429,4591,5027.09
39417,1076,1078.61
1480,2986,2994.76
17216,6884,6973.3
14271,5779,5450.16
7890,4312,4650.1
3038,565,567.5
39717,1090,1153.7141666666664
41204,1205,1240.67
14476,5845,6220.89
43030,1373,1413.85
36612,477,475.42
22039,628,611.3
32995,812,789.5466666666667
45009,1637,1661.96
4301,3591,3332.14
37562,988,957.5733333333333
33442,828,791.9
46932,1815,1747.92
5379,574,571.84
23594,11611,9519.38
39319,1071,1184.29
30052,719,708.6
3034,565,592.94
44854,1627,1683.88
22011,10078,9659.79
30382,730,665.68
17502,7037,6680.87
42954,506,501.6
5778,3901,3525.19
5287,3799,4320.74
40639,1153,1126.99
51391,2368,3216.07
40681,1155,1152.7425
14033,5704,5950.99
26719,645,670.39
4030,3526,3689.47
18686,7643,7289.29
19886,8437,7763.3
16618,6640,6607.08
14211,5760,5392.31
2970,3298,2291.82
1842,3062,2831.36
37937,486,486.3566666666666
34574,871,907.9925
23908,12030,10980.096666666665
26091,15330,16390.38
41103,1194,1286.24
12375,597,636.1
2672,3238,3640.35
37425,984,963.83
5318,3805,3818.67
14846,5979,5934.82
19935,8485,8276.21
14024,5702,5423.01
1183,2930,3122.23
13871,5649,5866.3
30968,746,738.44
52167,2475,2188.13
45214,1656,1587.486666666667
23964,12099,12378.02
26846,16778,16422.93
52128,2467,2294.62
19629,8246,7869.3
15864,6346,5308.5
9592,4630,4952.226166666666
3601,3425,4038.72
15421,6176,6826.77
52804,2571,2726.9
39486,1079,955.84
27317,17838,17091.68
31105,753,761.15
46387,1764,1781.86
5224,3783,3086.29
415,555,942.78
6796,4116,4976.46
8221,4372,4370.93
22521,10558,11734.58
6763,4106,4111.28
8122,4353,5223.88
6214,4001,4041.38
29932,714,703.13
52536,2530,2964.04
31089,752,728.8
38565,1035,1127.68
38784,1046,876.14
51652,545,597.87
12835,5352,5155.18
43720,1438,1447.55
33520,829,834.7
38652,1040,976.68
13314,5498,4792.94
735,557,600.14
24115,12271,16336.04
23800,11861,12544.3
17260,6909,6263.29
21543,9645,10098.48
49929,2184,2040.6
44950,1635,1661.17
40910,1179,1203.78
12960,5390,5032.24
995,2897,3205.81
32164,787,731.58
31268,449,502.01
12066,5154,4081.14
32576,801,717.74
41559,1237,1372.65
47856,1909,2024.36
18354,7467,7539.8
50253,2234,2489.71
19376,622,728.79
34703,874,929.9025
41217,1206,1185.53
37784,1000,1112.01
52375,2505,2390.48
39252,1069,1168.09
1689,3033,2940.53
4665,3670,3593.82
7342,4211,3862.816333333333
42924,1364,1411.59
27699,648,542.27
26643,16426,14372.105
11342,4989,4981.01
36284,477,462.17
3537,3410,3119.75
53749,2724,2707.11
49069,2059,2533.05
51287,2360,2088.7
44489,1598,1511.28
1170,2928,2444.75
5309,3803,3446.44
16766,6677,6488.8665
17186,6863,6846.1
3432,3385,3261.94
47837,1907,1915.57
11468,5012,5718.92
21378,626,616.55
20182,8631,8794.36
15248,6123,5770.62
23329,11374,9845.65
24205,12392,10438.31
19594,8219,8969.27
26536,16198,16743.781666666666
40611,498,511.31
29152,692,793.32
22112,10138,9872.29
10156,4727,4860.17
8355,4398,4357.84
42907,1362,1301.82
26496,16100,15951.27
3281,3363,3323.68
31238,756,767.81
6352,4034,4287.53
43505,1422,1337.34
51285,2360,2450.23
35782,912,879.75
29605,706,727.33
36351,938,1010.26
19005,7824,7070.31
47129,1829,1942.198333333333
23544,11554,11537.27
11097,4929,4838.61
47762,1893,1802.5
4110,3538,3589.86
45279,1662,1593.57
42542,1323,1619.45
8572,4435,3933.22
9168,4542,4120.05
27198,17509,16810.38
36281,477,519.05
52745,2559,3020.96
15124,6078,5725.86
19040,621,598.37
24333,12596,13165.01
39329,1071,1074.75
29000,686,706.81
36005,921,917.21
50571,2278,2263.75
40786,1168,1225.84
6126,3984,3916.94
7064,579,593.02
43228,1397,1269.79
46154,1746,1726.94
42438,1314,1392.3
39745,1093,1141.08
24384,638,654.45
9923,4691,4604.12
1801,3053,2619.23
14491,5853,6106.15
40608,498,476.86
35588,907,928.12
27466,18124,16119.76
17620,7094,6265.14
50372,2250,2301.26
38954,489,523.8916666666667
3268,3360,3845.97
44847,1625,1819.26
49326,2093,2091.72
50481,2268,2301.18
22865,10907,11331.48
16671,6664,6497.66
829,2867,3083.88
50976,544,563.11
52348,2499,2448.25
38463,1030,1061.89
1300,2954,2843.33
3231,3352,4302.046666666666
15365,605,597.781
28511,673,762.2
25318,13996,13816.02
32448,792,770.83
53417,2670,2051.61
33447,828,826.64
36062,924,900.1305
31194,756,714.71
23953,12087,12113.21
40543,1149,1159.99
4084,3532,4037.95
12947,5386,5472.56
45340,1662,2140.86
27525,18259,15588.47
46194,1749,1822.3443333333332
18155,7357,7366.21
16698,421,422.25
14601,5889,6202.45
5029,3749,4064.95
53413,2670,2875.92
5882,3927,4516.73
23404,11392,8775.88
26774,16616,16481.76
14510,5861,4930.19
16443,6566,6583.79
31835,775,770.4
53001,2596,2436.1
17993,7277,6536.24
42616,505,522.2775
36451,942,924.01
47145,1832,1849.35
6046,576,499.82
28441,671,723.77
32186,788,702.11
29998,716,720.85
32388,791,798.17
3749,571,756.36
50454,2264,2215.17
37790,1000,966.36
21149,9302,9267.73
30265,725,566.72
38703,1041,1022.35
27381,647,664.73
17578,7079,6771.81
46679,1789,2043.66
15694,607,639.13
17393,612,514.14
15532,6223,5969.99
3468,3392,4564.36
37509,985,1050.25
3748,571,606.38
44458,1593,1714.18
845,2869,2999.18
3175,3338,3665.8
14773,5946,5964.83
15022,6048,5795.75
41787,1248,1372.26
31001,747,655.47
2675,3239,3356.8153333333335
42252,1293,1293.83
14991,6039,6658.98
34360,863,880.59
11777,5083,4870.24
50877,2314,2500.92
25748,14687,14189.96
44609,1607,1576.24
35874,918,938.85
46766,1801,1824.33
13562,5554,6427.23
22805,10827,10460.3
51783,2414,2513.6
32125,784,736.71
45711,1698,1642.41
4246,3577,3392.06
345,2804,2679.7
51372,2366,2657.5
22490,10521,10409.78
19167,7923,7728.0
45145,1654,1566.595
21997,10064,11556.88
47876,1911,1933.99
18250,7413,7324.59
21213,9358,9258.96
38916,1052,1011.03
48976,537,532.59
4451,3619,4425.1
28450,671,810.52
53032,2603,2856.0
5819,3914,4662.5
12439,5242,6510.54
43644,1433,1500.22
2448,3188,3782.69
3156,3334,3615.24
39326,1071,1183.82
20686,8969,9153.81
38423,1026,1174.06
44399,1584,1560.7371666666666
31146,755,1023.8366666666666
18820,7708,8741.89
25267,13907,15048.7
7597,4257,4181.28
622,2840,2637.96
21278,9432,8378.88
26491,16087,15300.95
39201,1064,1127.42
44685,1610,1827.9
29784,709,707.27
44622,1608,1632.6
22390,10415,10189.34
43092,1382,1332.46
1089,2911,2613.3
13192,5453,5304.64
53113,2616,2414.09
13618,5572,5777.88
21098,9271,8746.24
46135,1745,1512.8
19989,8530,8009.56
34927,373,488.44
39505,1080,1101.72
9247,4559,4893.84
20575,8887,8429.25
25130,13686,13346.17
19639,8256,7428.62
23016,630,713.33
48859,2034,2021.29
12651,5297,5371.91
39676,1087,1024.35
3535,3409,2889.81
5663,3881,4115.12
33576,832,958.45
17314,6937,6467.643333333333
27800,649,676.71
6092,3975,3694.09
28103,663,621.75
38845,1050,1134.5
10386,593,592.28
16792,6692,7074.39
29872,710,690.98
22540,10577,9869.66
22020,628,679.885
29435,700,734.62
32567,800,779.2
18682,7639,7155.5
3272,3360,2818.22
40393,1133,1347.34
42460,1316,1282.68
23903,12014,13251.96
3079,3312,3587.51
19880,8431,8697.04
44513,1600,1624.44
17353,6963,7039.42
39159,1063,1015.925
49618,2139,2244.48
47304,396,451.76
51812,2416,2915.48
16568,6618,5893.79
29510,702,679.0
48621,1999,1888.01
26155,15467,15671.76
51385,2368,2358.26
302,2799,2835.74
23721,633,597.95
36909,961,967.58
17137,6838,7320.87
28351,667,635.1759999999999
40552,1151,1415.88
31766,773,823.84
26465,16031,14067.67
10146,4724,4395.51
50180,2222,2094.956666666667
46549,1781,1643.39
32022,778,786.32
51722,2401,2696.42
17430,6987,7426.06
44357,1580,1624.0
7672,4273,3794.81
22551,10589,10464.76
16102,6438,6504.17
15969,6391,6222.47
24606,12927,13958.45
50224,2230,1862.06
22740,10761,10999.84
20710,625,696.37
24158,12336,12012.5
33109,816,912.27
20641,8931,8679.38
6721,577,629.66
45878,1717,1817.01
26400,15917,12145.66
32780,803,634.32
9606,4633,4816.65
14,345,456.81
40531,1147,1217.72
38479,1031,931.59
46906,1814,1760.61
6732,577,667.07
38965,490,474.32
44806,1624,1675.82
2403,3177,3525.85
39457,1077,1042.55
34665,872,876.39
26962,17038,16645.25
30278,447,446.23
12923,5378,4269.45
11427,5002,5169.89
32849,807,827.51
20093,8572,8425.68
37710,995,1039.6175
26527,16187,16715.28
660,2846,3149.8
431,2814,2749.96
47891,1913,1980.12
14013,5701,5558.06
542,2828,3788.43
21620,9711,9329.59
41693,1240,1538.09
42240,1292,1372.45
30241,723,696.41
26479,16064,16412.19
42241,1292,1223.84
22236,10291,10549.66
13379,420,425.4708333333333
29600,706,735.18
25075,13597,13280.12
35830,915,925.67
39558,1080,1009.87
17957,7258,6547.59
17782,7162,6561.36
31368,761,819.64
40633,1153,1151.49
41098,1193,1271.68
10053,591,618.69
52209,2481,2295.0
3042,565,601.66
20562,8874,10661.5
1696,3034,3235.22
13103,5424,5457.32
3849,3477,3541.31
12561,5277,5255.36
22077,10098,10133.6
48625,2000,2429.18
36573,945,1121.0766666666666
1423,2971,3537.56
45101,1648,1772.99
27023,17162,15607.56
35398,900,1043.43
18369,616,627.35
52758,2562,2631.37
17807,7177,7802.97
39379,1074,1123.7
9435,4592,3707.14
26855,16779,16620.39
32785,804,833.6933333333334
16578,6619,5517.17
38513,1033,966.73
42196,1287,1635.31
17116,6827,6982.08
36925,961,962.42
37642,990,990.59
387,2812,2481.58
29874,710,695.73
23997,12156,15130.92
39568,1081,1097.4
47859,1910,2314.79
47495,1865,1958.54
47952,1917,1834.79
43474,1419,1423.97
20932,9140,9533.12
52102,2459,2757.14
34879,878,886.1
12465,5249,5768.04
38169,1014,940.6
23991,12152,12287.507142857143
20502,8835,9835.13
37534,988,1122.1656666666668
43465,1417,1505.46
12746,5319,6349.2
5049,573,563.66
46187,1748,2043.71
17498,7032,6532.58
20983,9199,9354.5
9922,4690,4533.49
33694,838,838.2
19905,8454,8773.18
33087,815,848.31
36930,478,532.5
19029,621,614.57
22310,10351,11217.26
10790,4861,5539.39
8280,4382,4201.23
24648,12988,12044.12
37181,972,938.82
48583,1993,2027.69
50326,2241,2264.88
43714,1437,1521.1
44948,1635,1681.87
32014,778,919.65
49514,2122,2186.18
49260,2088,2469.86
53405,2668,2926.58
19344,8044,9931.13
36787,956,905.19
9188,4546,4497.72
19634,8254,7713.24
23030,631,603.66
43363,1408,1431.58
40313,1125,1096.65
8837,4478,4361.79
4782,3694,4920.12
42795,1350,1324.0
2668,3238,2730.38
31024,749,750.65
48071,1929,1956.2
53073,2610,2570.18
23367,425,449.72
47013,1819,1816.42
1682,3031,3249.08
44835,1625,1671.3113333333333
49639,540,534.52
51153,2344,2313.33
12212,5193,4573.15
15050,605,640.21
50448,2264,2303.0
30497,732,723.53
16406,6552,6293.75
23863,11956,12532.92
53828,2737,2797.72
10988,4912,4669.88
45759,1705,1834.27
10944,4899,4949.22
35145,890,1000.47
43239,1399,749.79
30981,746,728.49
19468,8109,7089.0
4082,3531,3321.4466666666663
26020,645,627.07
21031,625,590.61
38126,1013,982.48
12407,5234,5755.97
42440,1314,1352.75
37315,979,1003.8075
28772,681,695.41
11874,5107,5800.0025
39624,491,536.32
39243,1068,1221.95
43722,1438,1503.9825
32502,798,724.4
18576,7577,7349.15
52293,548,554.22
32466,794,807.69
22253,10308,9029.68
42665,1334,1526.27
39012,1056,1082.25
7842,4303,4112.7300000000005
18389,619,585.0
16677,6666,6483.64
33600,462,463.91166666666663
43267,506,499.27
32239,789,893.5566666666667
30219,723,666.21
27058,646,705.04
20577,8888,9086.46
52748,2559,2770.57
15388,607,621.37
53503,2685,2104.37
18096,7318,7316.15
40950,1179,1112.86
3048,566,563.97
30825,743,734.52
30658,737,811.57
48939,2045,1959.415
2793,3259,3393.32
51198,2351,2263.62
3734,569,669.9966666666667
20031,421,417.97
25584,14426,13386.96
9807,4668,4848.07
2025,3105,4017.59
22983,11033,11171.12
15229,6115,6976.97
13733,604,586.02
10479,4794,4389.05
14857,5984,5774.585
43459,1417,1471.13
44120,1559,1456.563333333333
12854,5358,5334.26
4657,3669,3878.32
50531,2274,2530.6
52030,2448,2299.82
1510,2994,3007.24
13764,5611,5068.21
19084,7858,7221.88
1623,3014,2851.5
11136,4939,6350.65
44799,1624,1542.253333333333
42237,1292,1379.38
41425,1227,1111.75
36752,955,892.57
41128,1197,1226.5
11461,5010,5332.04
22642,10691,12155.78
39473,1079,1079.3
46993,1817,1879.04
45585,1689,1756.3766666666666
14248,5771,5689.06
41154,1199,954.77
34159,854,854.0
10020,413,724.41
39912,1104,989.8
5639,3879,3880.99
31180,756,750.13
2491,3196,2654.37
24364,636,685.95
40900,1178,1271.33
9461,4600,4253.41
22542,10580,9526.67
714,2856,3238.88
28578,675,627.35
41679,1240,1189.6
3184,3342,3423.33
4068,571,573.16
51005,2326,2330.77
11359,4995,5115.97
4761,3689,3698.66
7112,4170,4042.82
23003,11061,11216.42
12414,5236,5231.85
20491,8825,10509.68
21537,9640,9932.0
44755,1619,1866.13
39120,1061,1060.9
25110,13653,11718.83
33133,816,772.3891666666667
23915,12035,10933.65
44111,1558,1631.04
36561,945,876.8
37305,979,957.125
683,2851,2836.36
49188,2075,1813.34
91,2757,3021.87
49376,2100,1866.74
9971,4702,4614.25
53395,2666,3088.87
32332,789,795.02
31345,760,628.19
7867,4308,4141.63
48483,1980,1933.76
899,2875,3125.46
35824,914,979.12
33425,828,809.9
39374,1074,877.2275
19814,8380,8622.48
49910,2181,2368.22
6863,4127,4071.6600000000008
12282,5214,6053.48
53160,2626,2822.28
11025,4916,5456.79
53332,2655,2247.08
23759,11816,10890.54
13215,5458,4874.06
25453,14209,14914.7
17862,7207,7264.14
17784,7163,7140.96
